user_id,product_id,interaction_type,timestamp
690bf0f2d0c3753df0ecbecc,10654,like,2025-11-15T21:31:07.735000
690bf0f2d0c3753df0ecbdfb,10495,purchase,2025-11-15T21:31:05.199000
690bf0f2d0c3753df0ecbedb,10265,like,2025-11-15T21:31:02.054000
690bf0f2d0c3753df0ecbdd2,10092,purchase,2025-11-15T21:30:59.669000
690bf0f2d0c3753df0ecbe80,10865,view,2025-11-15T21:30:58.667000
690bf0f2d0c3753df0ecbea1,10298,like,2025-11-15T21:30:56.567000
690bf0f2d0c3753df0ecbdd8,10035,cart,2025-11-15T21:30:55.795000
690bf0f2d0c3753df0ecbe73,10451,view,2025-11-15T21:30:55.330000
690bf0f2d0c3753df0ecbecd,10003,like,2025-11-15T21:30:50.876000
690bf0f2d0c3753df0ecbeea,10231,cart,2025-11-15T21:30:50.482000
690bf0f2d0c3753df0ecbeb2,10047,purchase,2025-11-15T21:30:49.358000
690bf0f2d0c3753df0ecbdd1,10423,view,2025-11-15T21:30:48.642000
690bf0f2d0c3753df0ecbe0c,10288,cart,2025-11-15T21:30:45.239000
690bf0f2d0c3753df0ecbe5d,10022,like,2025-11-15T21:30:41.752000
690bf0f2d0c3753df0ecbdfb,10210,like,2025-11-15T21:30:41.604000
690bf0f2d0c3753df0ecbe80,10014,like,2025-11-15T21:30:39.841000
690bf0f2d0c3753df0ecbecc,10689,cart,2025-11-15T21:30:38.405000
690bf0f2d0c3753df0ecbf83,10448,cart,2025-11-15T21:30:36.866000
690bf0f2d0c3753df0ecbdea,10628,cart,2025-11-15T21:30:33.488000
690bf0f2d0c3753df0ecbecc,10041,cart,2025-11-15T21:30:32.972000
690bf0f2d0c3753df0ecbe31,10476,purchase,2025-11-15T21:30:30.569000
690bf0f2d0c3753df0ecbdce,10211,cart,2025-11-15T21:30:27.895000
690bf0f2d0c3753df0ecbdd7,10169,like,2025-11-15T21:30:25.343000
690bf0f2d0c3753df0ecbedb,10700,purchase,2025-11-15T21:30:24.295000
690bf0f2d0c3753df0ecbe08,10160,view,2025-11-15T21:30:20.493000
690bf0f2d0c3753df0ecbe73,10339,view,2025-11-15T21:30:18.798000
690bf0f2d0c3753df0ecbf83,10753,like,2025-11-15T21:30:17.458000
690bf0f2d0c3753df0ecbdcf,10398,like,2025-11-15T21:30:14.995000
690bf0f2d0c3753df0ecbeb7,10192,view,2025-11-15T21:30:13.306000
690bf0f2d0c3753df0ecbe31,10157,cart,2025-11-15T21:30:10.566000
690bf0f2d0c3753df0ecbeba,10593,cart,2025-11-15T21:30:08.950000
690bf0f2d0c3753df0ecbe0e,10300,view,2025-11-15T21:30:07.323000
690bf0f2d0c3753df0ecbe0c,10135,cart,2025-11-15T21:30:06.476000
690bf0f2d0c3753df0ecbedb,10784,like,2025-11-15T21:30:03.436000
690bf0f2d0c3753df0ecbdd1,10126,cart,2025-11-15T21:30:02.942000
690bf0f2d0c3753df0ecbe5d,10715,like,2025-11-15T21:29:57.981000
690bf0f2d0c3753df0ecbedb,10715,view,2025-11-15T21:29:57.808000
690bf0f2d0c3753df0ecbf44,10771,cart,2025-11-15T21:29:55.848000
690bf0f2d0c3753df0ecbdd4,10785,like,2025-11-15T21:29:55.691000
690bf0f2d0c3753df0ecbdd7,10129,view,2025-11-15T21:29:54.048000
690bf0f2d0c3753df0ecbdd1,10713,cart,2025-11-15T21:29:52.379000
690bf0f2d0c3753df0ecbdce,10173,view,2025-11-15T21:29:51.340000
690bf0f2d0c3753df0ecbe59,10187,view,2025-11-15T21:29:50.573000
690bf0f2d0c3753df0ecbdd2,10491,like,2025-11-15T21:29:47.242000
690bf0f2d0c3753df0ecbeb7,10008,purchase,2025-11-15T21:29:46.206000
690bf0f2d0c3753df0ecbdd7,10454,like,2025-11-15T21:29:44.891000
690bf0f3d0c3753df0ecbfca,10256,cart,2025-11-15T21:29:43.248000
690bf0f2d0c3753df0ecbdd0,10293,cart,2025-11-15T21:29:41.697000
690bf0f2d0c3753df0ecbe59,10267,purchase,2025-11-15T21:29:41.069000
690bf0f2d0c3753df0ecbdd2,10660,purchase,2025-11-15T21:29:36.413000
690bf0f2d0c3753df0ecbe27,10656,view,2025-11-15T21:29:35.419000
690bf0f2d0c3753df0ecbdfe,10605,cart,2025-11-15T21:29:33.008000
690bf0f2d0c3753df0ecbde8,10098,like,2025-11-15T21:29:32.854000
690bf0f2d0c3753df0ecbeea,10292,like,2025-11-15T21:29:31.526000
690bf0f2d0c3753df0ecbdd2,10096,cart,2025-11-15T21:29:29.914000
690bf0f2d0c3753df0ecbdce,10859,cart,2025-11-15T21:29:28.550000
690bf0f2d0c3753df0ecbdfe,10065,view,2025-11-15T21:29:28.298000
690bf0f2d0c3753df0ecbdd6,10859,like,2025-11-15T11:10:42.024000
690bf0f2d0c3753df0ecbe50,10010,cart,2025-11-14T21:31:45.741000
690bf0f2d0c3753df0ecbe08,10249,view,2025-11-14T21:31:45.740000
690bf0f2d0c3753df0ecbe27,10249,like,2025-11-14T21:31:45.740000
690bf0f2d0c3753df0ecbe4f,10282,cart,2025-11-14T21:31:45.740000
690bf0f2d0c3753df0ecbdea,10016,view,2025-11-14T21:31:44.736000
690bf0f2d0c3753df0ecbdce,10016,purchase,2025-11-14T21:31:44.735000
690bf0f2d0c3753df0ecbdd3,10475,like,2025-11-14T21:31:44.735000
690bf0f2d0c3753df0ecbeb2,10647,cart,2025-11-14T21:31:44.735000
690bf0f2d0c3753df0ecbf83,10481,purchase,2025-11-14T21:31:44.735000
690bf0f2d0c3753df0ecbedb,10792,like,2025-11-14T21:31:43.735000
690bf0f2d0c3753df0ecbe86,10137,like,2025-11-14T21:31:43.735000
690bf0f2d0c3753df0ecbdd2,10108,view,2025-11-14T21:31:43.735000
690bf0f2d0c3753df0ecbe31,10768,view,2025-11-14T21:31:43.735000
690bf0f2d0c3753df0ecbdd4,10735,cart,2025-11-14T21:31:42.735000
690bf0f2d0c3753df0ecbec6,10564,view,2025-11-14T21:31:42.735000
690bf0f2d0c3753df0ecbe0f,10756,cart,2025-11-14T21:31:42.734000
690bf0f2d0c3753df0ecbf83,10136,cart,2025-11-14T21:31:42.734000
690bf0f3d0c3753df0ecbfbd,10767,like,2025-11-14T21:31:41.745000
690bf0f2d0c3753df0ecbf44,10366,view,2025-11-14T21:31:41.745000
690bf0f2d0c3753df0ecbe86,10716,cart,2025-11-14T21:31:41.744000
690bf0f2d0c3753df0ecbdd4,10729,like,2025-11-14T21:31:41.744000
690bf0f2d0c3753df0ecbdd4,10381,view,2025-11-14T21:31:40.676000
690bf0f2d0c3753df0ecbeec,10719,like,2025-11-14T21:31:19.192000
690bf0f2d0c3753df0ecbeb2,10775,like,2025-11-14T21:31:17.640000
690bf0f2d0c3753df0ecbdfe,10585,cart,2025-11-14T21:31:17.060000
690bf0f2d0c3753df0ecbdd1,10320,purchase,2025-11-14T21:31:15.046000
690bf0f2d0c3753df0ecbe73,10404,like,2025-11-14T21:31:14.010000
690bf0f2d0c3753df0ecbe0f,10299,cart,2025-11-14T21:31:13.657000
690bf0f2d0c3753df0ecbdd0,10403,purchase,2025-11-14T21:31:13.233000
690bf0f2d0c3753df0ecbdfb,10237,purchase,2025-11-14T21:31:05.775000
690bf0f2d0c3753df0ecbdd5,10461,purchase,2025-11-14T21:31:05.367000
690bf0f2d0c3753df0ecbdd4,10092,like,2025-11-14T21:30:59.588000
690bf0f2d0c3753df0ecbe08,10405,purchase,2025-11-14T21:30:57.688000
690bf0f2d0c3753df0ecbe27,10637,like,2025-11-14T21:30:57.385000
690bf0f2d0c3753df0ecbdf0,10451,view,2025-11-14T21:30:55.279000
690bf0f2d0c3753df0ecbe80,10664,purchase,2025-11-14T21:30:54.283000
690bf0f2d0c3753df0ecbeea,10460,view,2025-11-14T21:30:52.173000
690bf0f3d0c3753df0ecbfbd,10655,view,2025-11-14T21:30:51.294000
690bf0f2d0c3753df0ecbec6,10467,like,2025-11-14T21:30:51.038000
690bf0f2d0c3753df0ecbdf0,10844,view,2025-11-14T21:30:49.949000
690bf0f3d0c3753df0ecbfa6,10412,cart,2025-11-14T21:30:45.787000
690bf0f2d0c3753df0ecbe3b,10441,cart,2025-11-14T21:30:43.205000
690bf0f2d0c3753df0ecbf83,10826,purchase,2025-11-14T21:30:42.183000
690bf0f2d0c3753df0ecbe0c,10210,view,2025-11-14T21:30:41.551000
690bf0f2d0c3753df0ecbe50,10483,purchase,2025-11-14T21:30:37.949000
690bf0f2d0c3753df0ecbe0c,10013,view,2025-11-14T21:30:37.614000
690bf0f2d0c3753df0ecbea1,10810,cart,2025-11-14T21:30:36.767000
690bf0f2d0c3753df0ecbecc,10810,like,2025-11-14T21:30:36.718000
690bf0f2d0c3753df0ecbdd1,10619,view,2025-11-14T21:30:36.237000
690bf0f2d0c3753df0ecbdea,10083,cart,2025-11-14T21:30:34.501000
690bf0f2d0c3753df0ecbf44,10245,view,2025-11-14T21:30:34.298000
690bf0f2d0c3753df0ecbe50,10287,like,2025-11-14T21:30:33.228000
690bf0f2d0c3753df0ecbdfb,10274,like,2025-11-14T21:30:32.197000
690bf0f2d0c3753df0ecbdd3,10280,like,2025-11-14T21:30:31.499000
690bf0f2d0c3753df0ecbdd4,10811,cart,2025-11-14T21:30:29.808000
690bf0f2d0c3753df0ecbeba,10023,like,2025-11-14T21:30:27.699000
690bf0f2d0c3753df0ecbe73,10447,view,2025-11-14T21:30:27.447000
690bf0f2d0c3753df0ecbf44,10216,view,2025-11-14T21:30:25.799000
690bf0f2d0c3753df0ecbe27,10827,purchase,2025-11-14T21:30:25.390000
690bf0f2d0c3753df0ecbdd7,10390,like,2025-11-14T21:30:25.043000
690bf0f2d0c3753df0ecbeba,10700,cart,2025-11-14T21:30:24.391000
690bf0f2d0c3753df0ecbf44,10738,like,2025-11-14T21:30:24.199000
690bf0f2d0c3753df0ecbdd3,10355,like,2025-11-14T21:30:22.579000
690bf0f2d0c3753df0ecbdd3,10194,view,2025-11-14T21:30:20.991000
690bf0f3d0c3753df0ecbfbd,10398,view,2025-11-14T21:30:14.918000
690bf0f2d0c3753df0ecbf44,10192,cart,2025-11-14T21:30:13.456000
690bf0f2d0c3753df0ecbf46,10307,purchase,2025-11-14T21:30:06.266000
690bf0f2d0c3753df0ecbdcb,10338,cart,2025-11-14T21:30:05.795000
690bf0f2d0c3753df0ecbe27,10126,purchase,2025-11-14T21:30:02.889000
690bf0f2d0c3753df0ecbecc,10175,purchase,2025-11-14T21:30:01.100000
690bf0f2d0c3753df0ecbecc,10172,like,2025-11-14T21:29:59.790000
690bf0f2d0c3753df0ecbddd,10724,like,2025-11-14T21:29:59.639000
690bf0f3d0c3753df0ecbfbd,10144,purchase,2025-11-14T21:29:58.726000
690bf0f2d0c3753df0ecbdce,10371,purchase,2025-11-14T21:29:58.191000
690bf0f2d0c3753df0ecbeb7,10312,view,2025-11-14T21:29:56.783000
690bf0f2d0c3753df0ecbe86,10323,view,2025-11-14T21:29:54.735000
690bf0f2d0c3753df0ecbf46,10517,purchase,2025-11-14T21:29:50.933000
690bf0f2d0c3753df0ecbe0c,10174,like,2025-11-14T21:29:49.447000
690bf0f2d0c3753df0ecbea1,10001,cart,2025-11-14T21:29:46.838000
690bf0f2d0c3753df0ecbeb7,10834,cart,2025-11-14T21:29:46.476000
690bf0f2d0c3753df0ecbdf0,10205,view,2025-11-14T21:29:45.838000
690bf0f2d0c3753df0ecbeec,10453,cart,2025-11-14T21:29:45.280000
690bf0f2d0c3753df0ecbe4f,10833,view,2025-11-14T21:29:45.049000
690bf0f2d0c3753df0ecbf52,10499,purchase,2025-11-14T21:29:36.815000
690bf0f2d0c3753df0ecbeea,10452,view,2025-11-14T21:29:36.561000
690bf0f2d0c3753df0ecbeea,10694,like,2025-11-14T21:29:36.146000
690bf0f2d0c3753df0ecbe0c,10669,view,2025-11-14T21:29:35.739000
690bf0f2d0c3753df0ecbdd0,10490,view,2025-11-14T21:29:34.832000
690bf0f2d0c3753df0ecbe0f,10463,cart,2025-11-14T21:29:34.033000
690bf0f2d0c3753df0ecbe0e,10602,view,2025-11-14T21:29:32.311000
690bf0f2d0c3753df0ecbe59,10430,view,2025-11-14T21:29:32.189000
690bf0f2d0c3753df0ecbdd7,10430,view,2025-11-14T21:29:32.089000
690bf0f2d0c3753df0ecbe31,10857,purchase,2025-11-14T21:29:31.175000
690bf0f2d0c3753df0ecbe0e,10439,purchase,2025-11-14T21:29:29.865000
690bf0f2d0c3753df0ecbdd2,10401,like,2025-11-14T21:29:29.235000
690bf0f2d0c3753df0ecbeba,10866,purchase,2025-11-14T21:29:28.015000
690bf0f2d0c3753df0ecbdfe,10866,cart,2025-11-14T21:29:27.947000
690bf0f2d0c3753df0ecbdd6,10861,view,2025-11-14T11:10:42.024000
690bf0f2d0c3753df0ecbde8,10442,like,2025-11-13T21:31:46.742000
690bf0f2d0c3753df0ecbdf9,10282,purchase,2025-11-13T21:31:45.740000
690bf0f2d0c3753df0ecbe59,10276,like,2025-11-13T21:31:45.740000
690bf0f2d0c3753df0ecbdd4,10876,purchase,2025-11-13T21:31:45.740000
690bf0f2d0c3753df0ecbdfe,10640,cart,2025-11-13T21:31:44.736000
690bf0f2d0c3753df0ecbe08,10488,view,2025-11-13T21:31:44.735000
690bf0f2d0c3753df0ecbdfb,10284,like,2025-11-13T21:31:43.735000
690bf0f2d0c3753df0ecbdd4,10761,purchase,2025-11-13T21:31:43.735000
690bf0f2d0c3753df0ecbe0e,10305,cart,2025-11-13T21:31:43.735000
690bf0f2d0c3753df0ecbddd,10152,view,2025-11-13T21:31:42.735000
690bf0f2d0c3753df0ecbdea,10393,like,2025-11-13T21:31:42.735000
690bf0f2d0c3753df0ecbdea,10107,cart,2025-11-13T21:31:42.735000
690bf0f2d0c3753df0ecbdf0,10756,purchase,2025-11-13T21:31:42.734000
690bf0f2d0c3753df0ecbeba,10131,purchase,2025-11-13T21:31:42.734000
690bf0f2d0c3753df0ecbeb2,10392,view,2025-11-13T21:31:41.745000
690bf0f2d0c3753df0ecbe31,10153,like,2025-11-13T21:31:41.745000
690bf0f2d0c3753df0ecbdfe,10176,purchase,2025-11-13T21:31:41.744000
690bf0f2d0c3753df0ecbde8,10176,like,2025-11-13T21:31:41.744000
690bf0f2d0c3753df0ecbeba,10178,cart,2025-11-13T21:31:40.676000
690bf0f2d0c3753df0ecbde8,10326,view,2025-11-13T21:31:40.676000
690bf0f2d0c3753df0ecbdd0,10345,view,2025-11-13T21:31:40.676000
690bf0f2d0c3753df0ecbf83,10389,purchase,2025-11-13T21:31:18.897000
690bf0f2d0c3753df0ecbeec,10585,purchase,2025-11-13T21:31:16.966000
690bf0f2d0c3753df0ecbe59,10571,view,2025-11-13T21:31:16.276000
690bf0f2d0c3753df0ecbf46,10743,purchase,2025-11-13T21:31:15.923000
690bf0f2d0c3753df0ecbdd1,10607,view,2025-11-13T21:31:10.710000
690bf0f2d0c3753df0ecbe4f,10459,purchase,2025-11-13T21:31:08.395000
690bf0f2d0c3753df0ecbe08,10005,cart,2025-11-13T21:31:05.988000
690bf0f2d0c3753df0ecbeec,10033,purchase,2025-11-13T21:31:04.175000
690bf0f2d0c3753df0ecbdcf,10691,cart,2025-11-13T21:31:03.911000
690bf0f2d0c3753df0ecbdd4,10662,purchase,2025-11-13T21:31:02.656000
690bf0f2d0c3753df0ecbec6,10296,cart,2025-11-13T21:31:01.180000
690bf0f2d0c3753df0ecbe80,10853,like,2025-11-13T21:30:59.823000
690bf0f2d0c3753df0ecbdcf,10059,purchase,2025-11-13T21:30:58.451000
690bf0f2d0c3753df0ecbdcb,10035,like,2025-11-13T21:30:56.037000
690bf0f2d0c3753df0ecbeea,10809,like,2025-11-13T21:30:55.598000
690bf0f2d0c3753df0ecbdfe,10451,like,2025-11-13T21:30:55.229000
690bf0f3d0c3753df0ecbfbd,10469,purchase,2025-11-13T21:30:54.960000
690bf0f2d0c3753df0ecbeb7,10467,view,2025-11-13T21:30:51.140000
690bf0f3d0c3753df0ecbfca,10493,view,2025-11-13T21:30:50.185000
690bf0f2d0c3753df0ecbe0e,10281,cart,2025-11-13T21:30:49.502000
690bf0f2d0c3753df0ecbecd,10025,view,2025-11-13T21:30:42.546000
690bf0f2d0c3753df0ecbdf0,10025,cart,2025-11-13T21:30:42.490000
690bf0f2d0c3753df0ecbeea,10446,like,2025-11-13T21:30:41.192000
690bf0f2d0c3753df0ecbe27,10680,purchase,2025-11-13T21:30:40.881000
690bf0f2d0c3753df0ecbdcf,10642,view,2025-11-13T21:30:40.110000
690bf0f3d0c3753df0ecbfbd,10014,cart,2025-11-13T21:30:39.739000
690bf0f2d0c3753df0ecbe80,10689,view,2025-11-13T21:30:38.276000
690bf0f2d0c3753df0ecbe4f,10245,purchase,2025-11-13T21:30:34.346000
690bf0f2d0c3753df0ecbdd2,10245,view,2025-11-13T21:30:34.250000
690bf0f2d0c3753df0ecbe0c,10245,cart,2025-11-13T21:30:34.201000
690bf0f2d0c3753df0ecbe73,10041,like,2025-11-13T21:30:32.875000
690bf0f2d0c3753df0ecbecd,10610,purchase,2025-11-13T21:30:31.597000
690bf0f2d0c3753df0ecbe73,10280,cart,2025-11-13T21:30:31.549000
690bf0f2d0c3753df0ecbdf9,10829,cart,2025-11-13T21:30:28.570000
690bf0f2d0c3753df0ecbdd2,10672,cart,2025-11-13T21:30:26.673000
690bf0f2d0c3753df0ecbdd7,10364,like,2025-11-13T21:30:24.590000
690bf0f2d0c3753df0ecbdd0,10707,cart,2025-11-13T21:30:23.892000
690bf0f2d0c3753df0ecbdea,10397,like,2025-11-13T21:30:23.200000
690bf0f2d0c3753df0ecbeea,10999,cart,2025-11-13T21:30:23.032000
690bf0f2d0c3753df0ecbeea,10158,view,2025-11-13T21:30:22.883000
690bf0f2d0c3753df0ecbeea,10997,cart,2025-11-13T21:30:21.290000
690bf0f2d0c3753df0ecbe59,10504,purchase,2025-11-13T21:30:20.541000
690bf0f2d0c3753df0ecbeb7,10134,like,2025-11-13T21:30:19.073000
690bf0f2d0c3753df0ecbe31,10765,purchase,2025-11-13T21:30:18.132000
